Account,District,POS,Case Type,Date,Meter Number / Customer Number,Meter Type,Case Details,Action Taken,Error Code,Case Category,Case Severity,Status,Action Owner,Comment,source_year,Categories,FM team member
SCDC,Haram,Haram,Maintenance,2020-01-15,20320987,ME514-V4,The meter located in the warehouse needed to be checked to be released again,The meter only need reset and out of factory action,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,20309935,ME514-V4,The meter located in the warehouse needed to be checked to be released again,The meter only need reset and out of factory action,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,20122566,ME514-V4,The meter located in the warehouse needed to be checked to be released again,The meter only need reset and out of factory action,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,20168069,ME514-V4,The meter located in the warehouse needed to be checked to be released again,The meter only need reset and out of factory action,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,20106054,ME514-V4,The meter located in the warehouse needed to be checked to be released again,The meter only need reset and out of factory action,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,20305065,ME514-V4,The meter Password key gone 00 and also meter number customer number all turned to be zero,the password key was inserted with the VTC tool in the meter and case solved,802,Meter Issue,Critical,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,20111264,ME514-V4,The meter Password key gone 00 and also meter number customer number all turned to be zero,the password key was inserted with the VTC tool in the meter and case solved,802,Meter Issue,Critical,Done,Service Management,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-01-15,302255908,ME514-V4,The meter number was not returned automatically,The software team inserted the meter number manually,Missing Data,Meter Issue,Major,Done,Software,-,2020,,
SCDC,Dokki,Faisal,Maintenance,2020-01-15,302206908,ME514-V4,The meter number was not returned automatically,The software team inserted the meter number manually,Missing Data,Meter Issue,Major,Done,Software,-,2020,,
SCDC,South,Ayaat,Maintenance,2020-01-15,207238439,ME514-V4,The meter was installed wrongly at the customer and we need to fix the issue,the software team solved the case inserting the meter number,108,Scdc Request,Minor,Done,Software,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-15,206213897,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and they solved the case, Mend card was made and case solved.",400,Charging Issue,Major,Done,Software,-,2020,,
SCDC,South,Maadi,Maintenance,2020-01-15,201202715,ME514-V4,The meter number was not returned automatically,The software team inserted the meter number manually,Missing Data,Meter Issue,Major,Done,Software,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,102239022,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and they solved the case, Mend card was made and case solved after reporting the charging times = 02",400,Charging Issue,Major,Done,Software,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,102205260,ME514-V4,The meter was installed wrongly at the customer and we need to fix the issue,the software team solved the case inserting the meter number,108,Scdc Request,Minor,Done,Software,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,20319803,ME514-V4,The meter located in the warehouse needed to be checked to be released again,The meter only need reset and out of factory action,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,201037892,ME514-V4,The meter located in the warehouse needed to be checked to be released again,The meter only need reset and out of factory action,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-15,20142727,ME514-V4,The meter located in the warehouse needed to be checked to be released again,The meter only need reset and out of factory action,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,Haram,Haram,Maintenance,2020-01-16,102227511,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and they solved the case, Mend card was made and case solved.",400,Charging Issue,Major,Done,Software,-,2020,,
SCDC,Middle,Basatin,Maintenance,2020-01-16,404233746,ME514-V4,The meter was installed wrongly at the customer and we need to fix the issue,the software team solved the case inserting the meter number,108,Scdc Request,Minor,Done,Software,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20293445,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20277958,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20140763,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20173471,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20411714,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20308434,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20295450,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,the meter button is broken and already changed with another one,Button,Hardware,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20140400,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20296586,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20138933,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20291896,ME514-V4,The meter Password key gone 00 and also meter number customer number all turned to be zero,the password key was inserted with the VTC tool in the meter and case solved,802,Meter Issue,Critical,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20399508,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20140673,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20290581,ME514-V4,The meter Password key gone 00 and also meter number customer number all turned to be zero,the password key was inserted with the VTC tool in the meter and case solved,802,Meter Issue,Critical,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20298417,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20168826,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20140127,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20294100,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20141160,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20075832,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20098018,ME514-V4,The meter Password key gone 00 and also meter number customer number all turned to be zero,the password key was inserted with the VTC tool in the meter and case solved,802,Meter Issue,Critical,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20144362,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20326520,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20326306,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20411823,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20277330,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20139174,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20141139,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20139287,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
SCDC,South,Badrasheen,Maintenance,2020-01-16,20143937,ME514-V4,SCDC management asked to check the meter and if healthy  reset the meter,The meter is healthy and reset and Out of factory made,,Meter Inspection,Minor,Done,Service Management,-,2020,,
